observation_id,source_type,latitude,longitude,timestamp,depth_m,forecast_temperature,observed_temperature,forecast_salinity,observed_salinity,forecast_current,observed_current,forecast_ssh,observed_ssh,temp_error,salinity_error,current_error,ssh_error,abs_temp_error,abs_saln_error,abs_curr_error,abs_ssh_error,month,season,time_diff_hours,region_id,ocean_basin,observation_density,reliability_score,reliability_category
SAT_R66770,SATELLITE_REMOTE_SENSING,8.0,144.0,2026-09-14 00:00:00,0.0,27.77,27.848,36.884,,0.301,,-0.203,-0.088,-0.0779999999999994,,,-0.11500000000000002,0.0779999999999994,,,0.11500000000000002,9,Autumn,153.03444444444443,SPAC,South Pacific Ocean,9,95.8,High Reliability
SAT_R66780,SATELLITE_REMOTE_SENSING,8.0,164.0,2026-09-14 00:00:00,0.0,27.412,27.978,36.638,,0.237,,-0.216,-0.239,-0.5660000000000025,,,0.022999999999999993,0.5660000000000025,,,0.022999999999999993,9,Autumn,153.03444444444443,SPAC,South Pacific Ocean,9,93.6,High Reliability
SAT_R66790,SATELLITE_REMOTE_SENSING,10.0,-178.0,2026-09-14 00:00:00,0.0,27.533,27.878,36.417,,0.21,,-0.187,-0.276,-0.34499999999999886,,,0.08900000000000002,0.34499999999999886,,,0.08900000000000002,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,12,93.9,High Reliability
SAT_R66800,SATELLITE_REMOTE_SENSING,10.0,-158.0,2026-09-14 00:00:00,0.0,27.444,27.601,36.144,,0.229,,-0.22,-0.23,-0.15700000000000003,,,0.010000000000000009,0.15700000000000003,,,0.010000000000000009,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,98.1,High Reliability
SAT_R66810,SATELLITE_REMOTE_SENSING,10.0,-138.0,2026-09-14 00:00:00,0.0,27.757,27.429,35.876,,0.289,,-0.157,-0.034,0.32800000000000296,,,-0.123,0.32800000000000296,,,0.123,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,93.0,High Reliability
SAT_R66820,SATELLITE_REMOTE_SENSING,10.0,-118.0,2026-09-14 00:00:00,0.0,27.728,27.731,35.682,,0.271,,-0.037,0.05,-0.0030000000000001137,,,-0.087,0.0030000000000001137,,,0.087,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,97.4,High Reliability
SAT_R66830,SATELLITE_REMOTE_SENSING,10.0,-98.0,2026-09-14 00:00:00,0.0,27.519,27.624,35.749,,0.088,,0.069,0.051,-0.10500000000000043,,,0.01800000000000001,0.10500000000000043,,,0.01800000000000001,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,98.4,High Reliability
SAT_R66840,SATELLITE_REMOTE_SENSING,10.0,-78.0,2026-09-14 00:00:00,0.0,27.537,27.759,35.597,,0.098,,0.199,0.115,-0.2220000000000013,,,0.084,0.2220000000000013,,,0.084,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,95.3,High Reliability
SAT_R66850,SATELLITE_REMOTE_SENSING,10.0,-58.0,2026-09-14 00:00:00,0.0,27.53,27.653,35.697,,0.327,,0.257,0.117,-0.12299999999999756,,,0.14,0.12299999999999756,,,0.14,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,94.6,High Reliability
SAT_R66860,SATELLITE_REMOTE_SENSING,10.0,-38.0,2026-09-14 00:00:00,0.0,27.705,27.868,35.991,,0.383,,0.315,0.29,-0.16300000000000026,,,0.025000000000000022,0.16300000000000026,,,0.025000000000000022,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,97.6,High Reliability
SAT_R66870,SATELLITE_REMOTE_SENSING,10.0,-18.0,2026-09-14 00:00:00,0.0,27.321,27.105,36.251,,0.287,,0.382,0.446,0.21600000000000108,,,-0.064,0.21600000000000108,,,0.064,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,95.9,High Reliability
SAT_R66880,SATELLITE_REMOTE_SENSING,10.0,2.0,2026-09-14 00:00:00,0.0,27.591,27.848,36.349,,0.131,,0.383,0.458,-0.2569999999999979,,,-0.07500000000000001,0.2569999999999979,,,0.07500000000000001,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,95.2,High Reliability
SAT_R66890,SATELLITE_REMOTE_SENSING,10.0,22.0,2026-09-14 00:00:00,0.0,27.412,27.456,36.615,,0.286,,0.351,0.377,-0.04400000000000048,,,-0.026000000000000023,0.04400000000000048,,,0.026000000000000023,9,Autumn,153.03444444444443,IND,Indian Ocean,9,98.8,High Reliability
SAT_R66900,SATELLITE_REMOTE_SENSING,10.0,42.0,2026-09-14 00:00:00,0.0,27.632,27.271,36.945,,0.228,,0.289,0.24,0.36100000000000065,,,0.04899999999999999,0.36100000000000065,,,0.04899999999999999,9,Autumn,153.03444444444443,IND,Indian Ocean,9,94.9,High Reliability
SAT_R66910,SATELLITE_REMOTE_SENSING,10.0,62.0,2026-09-14 00:00:00,0.0,27.575,27.734,37.091,,0.326,,0.212,0.118,-0.15900000000000247,,,0.094,0.15900000000000247,,,0.094,9,Autumn,153.03444444444443,IND,Indian Ocean,9,95.6,High Reliability
SAT_R66920,SATELLITE_REMOTE_SENSING,10.0,82.0,2026-09-14 00:00:00,0.0,27.9,28.022,37.186,,0.16,,0.12,0.098,-0.12199999999999989,,,0.021999999999999992,0.12199999999999989,,,0.021999999999999992,9,Autumn,153.03444444444443,IND,Indian Ocean,9,98.1,High Reliability
SAT_R66930,SATELLITE_REMOTE_SENSING,10.0,102.0,2026-09-14 00:00:00,0.0,27.438,27.34,37.398,,0.147,,0.034,0.056,0.09799999999999898,,,-0.022,0.09799999999999898,,,0.022,9,Autumn,153.03444444444443,IND,Indian Ocean,9,98.4,High Reliability
SAT_R66940,SATELLITE_REMOTE_SENSING,10.0,122.0,2026-09-14 00:00:00,0.0,27.803,27.644,37.105,,0.382,,-0.082,0.043,0.15900000000000247,,,-0.125,0.15900000000000247,,,0.125,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,94.7,High Reliability
SAT_R66950,SATELLITE_REMOTE_SENSING,10.0,142.0,2026-09-14 00:00:00,0.0,27.123,27.608,36.822,,0.336,,-0.151,-0.092,-0.48499999999999943,,,-0.059,0.48499999999999943,,,0.059,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,93.4,High Reliability
SAT_R66960,SATELLITE_REMOTE_SENSING,10.0,162.0,2026-09-14 00:00:00,0.0,27.37,27.502,36.669,,0.22,,-0.198,-0.249,-0.1319999999999979,,,0.05099999999999999,0.1319999999999979,,,0.05099999999999999,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,97.2,High Reliability
SAT_R66970,SATELLITE_REMOTE_SENSING,12.0,-180.0,2026-09-14 00:00:00,0.0,27.156,27.292,36.509,,0.229,,-0.167,-0.267,-0.13600000000000279,,,0.1,0.13600000000000279,,,0.1,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,95.6,High Reliability
SAT_R66980,SATELLITE_REMOTE_SENSING,12.0,-160.0,2026-09-14 00:00:00,0.0,26.994,27.491,36.013,,0.247,,-0.18,-0.245,-0.4969999999999999,,,0.065,0.4969999999999999,,,0.065,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,93.1,High Reliability
SAT_R66990,SATELLITE_REMOTE_SENSING,12.0,-140.0,2026-09-14 00:00:00,0.0,27.113,27.448,35.769,,0.184,,-0.146,-0.019,-0.33500000000000085,,,-0.127,0.33500000000000085,,,0.127,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,92.8,High Reliability
SAT_R67000,SATELLITE_REMOTE_SENSING,12.0,-120.0,2026-09-14 00:00:00,0.0,27.177,27.374,35.781,,0.197,,-0.058,0.043,-0.19699999999999918,,,-0.101,0.19699999999999918,,,0.101,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,51,95.0,High Reliability
SAT_R67010,SATELLITE_REMOTE_SENSING,12.0,-100.0,2026-09-14 00:00:00,0.0,27.302,27.276,35.47,,0.082,,0.057,0.095,0.0259999999999998,,,-0.038,0.0259999999999998,,,0.038,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,98.6,High Reliability
SAT_R67020,SATELLITE_REMOTE_SENSING,12.0,-80.0,2026-09-14 00:00:00,0.0,26.915,27.677,35.549,,0.108,,0.162,0.121,-0.7620000000000005,,,0.04100000000000001,0.7620000000000005,,,0.04100000000000001,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,91.1,High Reliability
SAT_R67030,SATELLITE_REMOTE_SENSING,12.0,-60.0,2026-09-14 00:00:00,0.0,27.514,27.473,35.707,,0.271,,0.267,0.161,0.04100000000000037,,,0.10600000000000001,0.04100000000000037,,,0.10600000000000001,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,96.4,High Reliability
SAT_R67040,SATELLITE_REMOTE_SENSING,12.0,-40.0,2026-09-14 00:00:00,0.0,27.373,27.314,35.992,,0.298,,0.334,0.303,0.05900000000000105,,,0.031000000000000028,0.05900000000000105,,,0.031000000000000028,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,98.5,High Reliability
SAT_R67050,SATELLITE_REMOTE_SENSING,12.0,-20.0,2026-09-14 00:00:00,0.0,27.599,28.093,36.209,,0.298,,0.373,0.423,-0.4939999999999998,,,-0.04999999999999999,0.4939999999999998,,,0.04999999999999999,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,93.6,High Reliability
SAT_R67060,SATELLITE_REMOTE_SENSING,12.0,0.0,2026-09-14 00:00:00,0.0,27.175,27.212,36.223,,0.217,,0.409,0.518,-0.036999999999999034,,,-0.10900000000000004,0.036999999999999034,,,0.10900000000000004,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,96.4,High Reliability
SAT_R67070,SATELLITE_REMOTE_SENSING,12.0,20.0,2026-09-14 00:00:00,0.0,27.354,27.279,36.54,,0.299,,0.374,0.463,0.07499999999999929,,,-0.08900000000000002,0.07499999999999929,,,0.08900000000000002,9,Autumn,153.03444444444443,IND,Indian Ocean,9,96.6,High Reliability
SAT_R67080,SATELLITE_REMOTE_SENSING,12.0,40.0,2026-09-14 00:00:00,0.0,27.22,27.477,36.841,,0.332,,0.312,0.244,-0.25700000000000145,,,0.068,0.25700000000000145,,,0.068,9,Autumn,153.03444444444443,IND,Indian Ocean,9,95.4,High Reliability
SAT_R67090,SATELLITE_REMOTE_SENSING,12.0,60.0,2026-09-14 00:00:00,0.0,27.321,27.157,37.063,,0.283,,0.245,0.162,0.16400000000000148,,,0.08299999999999999,0.16400000000000148,,,0.08299999999999999,9,Autumn,153.03444444444443,IND,Indian Ocean,9,95.9,High Reliability
SAT_R67100,SATELLITE_REMOTE_SENSING,12.0,80.0,2026-09-14 00:00:00,0.0,27.39,27.728,37.09,,0.054,,0.116,0.068,-0.33800000000000097,,,0.048,0.33800000000000097,,,0.048,9,Autumn,153.03444444444443,IND,Indian Ocean,9,95.2,High Reliability
SAT_R67110,SATELLITE_REMOTE_SENSING,12.0,100.0,2026-09-14 00:00:00,0.0,27.309,27.052,37.299,,0.113,,0.029,0.114,0.25700000000000145,,,-0.085,0.25700000000000145,,,0.085,9,Autumn,153.03444444444443,IND,Indian Ocean,9,94.9,High Reliability
SAT_R67120,SATELLITE_REMOTE_SENSING,12.0,120.0,2026-09-14 00:00:00,0.0,27.219,27.441,37.076,,0.234,,-0.038,0.103,-0.22199999999999775,,,-0.141,0.22199999999999775,,,0.141,9,Autumn,153.03444444444443,EQT,Equatorial Ocean,9,93.6,High Reliability
SAT_R67130,SATELLITE_REMOTE_SENSING,12.0,140.0,2026-09-14 00:00:00,0.0,27.272,27.316,36.882,,0.444,,-0.13,-0.039,-0.04400000000000048,,,-0.091,0.04400000000000048,,,0.091,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,96.8,High Reliability
SAT_R67140,SATELLITE_REMOTE_SENSING,12.0,160.0,2026-09-14 00:00:00,0.0,27.295,27.292,36.697,,0.334,,-0.163,-0.205,0.0030000000000001137,,,0.04199999999999998,0.0030000000000001137,,,0.04199999999999998,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,98.7,High Reliability
SAT_R67150,SATELLITE_REMOTE_SENSING,12.0,-180.0,2026-09-14 00:00:00,0.0,27.156,27.744,36.509,,0.229,,-0.167,-0.323,-0.588000000000001,,,0.156,0.588000000000001,,,0.156,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,89.4,High Reliability
SAT_R67160,SATELLITE_REMOTE_SENSING,14.0,-162.0,2026-09-14 00:00:00,0.0,26.749,26.659,35.934,,0.32,,-0.177,-0.209,0.08999999999999986,,,0.032,0.08999999999999986,,,0.032,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,98.1,High Reliability
SAT_R67170,SATELLITE_REMOTE_SENSING,14.0,-142.0,2026-09-14 00:00:00,0.0,26.87,27.527,35.906,,0.359,,-0.131,-0.07,-0.657,,,-0.061,0.657,,,0.061,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,91.6,High Reliability
SAT_R67180,SATELLITE_REMOTE_SENSING,14.0,-122.0,2026-09-14 00:00:00,0.0,27.063,27.496,35.652,,0.264,,-0.007,0.112,-0.43299999999999983,,,-0.11900000000000001,0.43299999999999983,,,0.11900000000000001,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,51,92.1,High Reliability
SAT_R67190,SATELLITE_REMOTE_SENSING,14.0,-102.0,2026-09-14 00:00:00,0.0,26.951,26.164,35.55,,0.093,,0.05,0.127,0.786999999999999,,,-0.077,0.786999999999999,,,0.077,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,89.8,High Reliability
SAT_R67200,SATELLITE_REMOTE_SENSING,14.0,-82.0,2026-09-14 00:00:00,0.0,26.864,26.879,35.694,,0.112,,0.175,0.1,-0.015000000000000568,,,0.07499999999999998,0.015000000000000568,,,0.07499999999999998,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,97.6,High Reliability
SAT_R67210,SATELLITE_REMOTE_SENSING,14.0,-62.0,2026-09-14 00:00:00,0.0,27.181,27.646,35.524,,0.282,,0.269,0.103,-0.46499999999999986,,,0.16600000000000004,0.46499999999999986,,,0.16600000000000004,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,90.4,High Reliability
SAT_R67220,SATELLITE_REMOTE_SENSING,14.0,-42.0,2026-09-14 00:00:00,0.0,26.938,26.55,35.992,,0.412,,0.318,0.229,0.3879999999999981,,,0.089,0.3879999999999981,,,0.089,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,93.5,High Reliability
SAT_R67230,SATELLITE_REMOTE_SENSING,14.0,-22.0,2026-09-14 00:00:00,0.0,27.308,27.444,36.037,,0.316,,0.359,0.436,-0.13599999999999923,,,-0.07700000000000001,0.13599999999999923,,,0.07700000000000001,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,96.3,High Reliability
SAT_R67240,SATELLITE_REMOTE_SENSING,14.0,-2.0,2026-09-14 00:00:00,0.0,26.848,27.133,36.48,,0.231,,0.401,0.556,-0.28500000000000014,,,-0.15500000000000003,0.28500000000000014,,,0.15500000000000003,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,92.5,High Reliability
SAT_R67250,SATELLITE_REMOTE_SENSING,14.0,18.0,2026-09-14 00:00:00,0.0,26.651,26.975,36.708,,0.312,,0.399,0.409,-0.3240000000000016,,,-0.009999999999999953,0.3240000000000016,,,0.009999999999999953,9,Autumn,153.03444444444443,EQT,Equatorial Ocean,9,96.5,High Reliability
SAT_R67260,SATELLITE_REMOTE_SENSING,14.0,38.0,2026-09-14 00:00:00,0.0,26.635,27.541,36.971,,0.314,,0.357,0.31,-0.9059999999999988,,,0.046999999999999986,0.9059999999999988,,,0.046999999999999986,9,Autumn,153.03444444444443,IND,Indian Ocean,9,89.5,High Reliability
SAT_R67270,SATELLITE_REMOTE_SENSING,14.0,58.0,2026-09-14 00:00:00,0.0,26.867,27.215,37.034,,0.259,,0.273,0.14,-0.347999999999999,,,0.133,0.347999999999999,,,0.133,9,Autumn,153.03444444444443,IND,Indian Ocean,9,92.5,High Reliability
SAT_R67280,SATELLITE_REMOTE_SENSING,14.0,78.0,2026-09-14 00:00:00,0.0,27.19,27.451,37.01,,0.107,,0.15,0.049,-0.26099999999999923,,,0.10099999999999999,0.26099999999999923,,,0.10099999999999999,9,Autumn,153.03444444444443,IND,Indian Ocean,9,94.4,High Reliability
SAT_R67290,SATELLITE_REMOTE_SENSING,14.0,98.0,2026-09-14 00:00:00,0.0,26.494,26.843,37.105,,0.022,,0.109,0.135,-0.3490000000000002,,,-0.02600000000000001,0.3490000000000002,,,0.02600000000000001,9,Autumn,153.03444444444443,IND,Indian Ocean,9,95.7,High Reliability
SAT_R67300,SATELLITE_REMOTE_SENSING,14.0,118.0,2026-09-14 00:00:00,0.0,26.864,26.542,36.972,,0.289,,-0.019,0.085,0.3219999999999992,,,-0.10400000000000001,0.3219999999999992,,,0.10400000000000001,9,Autumn,153.03444444444443,EQT,Equatorial Ocean,9,93.7,High Reliability
SAT_R67310,SATELLITE_REMOTE_SENSING,14.0,138.0,2026-09-14 00:00:00,0.0,26.739,27.777,36.709,,0.341,,-0.075,-0.035,-1.0380000000000003,,,-0.039999999999999994,1.0380000000000003,,,0.039999999999999994,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,88.4,High Reliability
SAT_R67320,SATELLITE_REMOTE_SENSING,14.0,158.0,2026-09-14 00:00:00,0.0,26.976,27.007,36.583,,0.331,,-0.115,-0.24,-0.03100000000000236,,,0.12499999999999999,0.03100000000000236,,,0.12499999999999999,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,95.9,High Reliability
SAT_R67330,SATELLITE_REMOTE_SENSING,14.0,178.0,2026-09-14 00:00:00,0.0,26.711,27.146,36.082,,0.269,,-0.161,-0.348,-0.4350000000000023,,,0.18699999999999997,0.4350000000000023,,,0.18699999999999997,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,6,90.0,High Reliability
SAT_R67340,SATELLITE_REMOTE_SENSING,16.0,-164.0,2026-09-14 00:00:00,0.0,27.118,27.236,35.989,,0.389,,-0.16,-0.224,-0.1180000000000021,,,0.064,0.1180000000000021,,,0.064,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,96.9,High Reliability
SAT_R67350,SATELLITE_REMOTE_SENSING,16.0,-144.0,2026-09-14 00:00:00,0.0,26.69,26.826,36.031,,0.342,,-0.147,-0.066,-0.13599999999999923,,,-0.08099999999999999,0.13599999999999923,,,0.08099999999999999,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,96.2,High Reliability
SAT_R67360,SATELLITE_REMOTE_SENSING,16.0,-124.0,2026-09-14 00:00:00,0.0,26.778,27.182,35.643,,0.296,,-0.009,0.087,-0.4039999999999999,,,-0.09599999999999999,0.4039999999999999,,,0.09599999999999999,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,93.1,High Reliability
SAT_R67370,SATELLITE_REMOTE_SENSING,16.0,-104.0,2026-09-14 00:00:00,0.0,27.28,26.8,35.509,,0.168,,0.058,0.175,0.4800000000000004,,,-0.11699999999999999,0.4800000000000004,,,0.11699999999999999,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,91.7,High Reliability
SAT_R67380,SATELLITE_REMOTE_SENSING,16.0,-84.0,2026-09-14 00:00:00,0.0,26.69,27.012,35.489,,0.077,,0.182,0.095,-0.3219999999999992,,,0.087,0.3219999999999992,,,0.087,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,94.2,High Reliability
SAT_R67390,SATELLITE_REMOTE_SENSING,16.0,-64.0,2026-09-14 00:00:00,0.0,26.629,27.091,35.633,,0.24,,0.297,0.122,-0.46199999999999974,,,0.175,0.46199999999999974,,,0.175,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,90.1,High Reliability
SAT_R67400,SATELLITE_REMOTE_SENSING,16.0,-44.0,2026-09-14 00:00:00,0.0,26.549,26.786,35.68,,0.342,,0.348,0.251,-0.23700000000000188,,,0.09699999999999998,0.23700000000000188,,,0.09699999999999998,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,94.7,High Reliability
SAT_R67410,SATELLITE_REMOTE_SENSING,16.0,-24.0,2026-09-14 00:00:00,0.0,26.852,26.96,35.806,,0.325,,0.39,0.396,-0.10800000000000054,,,-0.006000000000000005,0.10800000000000054,,,0.006000000000000005,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,98.7,High Reliability
SAT_R67420,SATELLITE_REMOTE_SENSING,16.0,-4.0,2026-09-14 00:00:00,0.0,26.58,26.838,36.25,,0.222,,0.435,0.548,-0.25800000000000267,,,-0.11300000000000004,0.25800000000000267,,,0.11300000000000004,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,94.0,High Reliability
SAT_R67430,SATELLITE_REMOTE_SENSING,16.0,16.0,2026-09-14 00:00:00,0.0,26.775,26.763,36.616,,0.318,,0.414,0.45,0.011999999999996902,,,-0.03600000000000003,0.011999999999996902,,,0.03600000000000003,9,Autumn,153.03444444444443,EQT,Equatorial Ocean,9,98.8,High Reliability
SAT_R67440,SATELLITE_REMOTE_SENSING,16.0,36.0,2026-09-14 00:00:00,0.0,26.546,26.816,36.794,,0.332,,0.374,0.3,-0.2699999999999996,,,0.07400000000000001,0.2699999999999996,,,0.07400000000000001,9,Autumn,153.03444444444443,IND,Indian Ocean,9,95.1,High Reliability
SAT_R67450,SATELLITE_REMOTE_SENSING,16.0,56.0,2026-09-14 00:00:00,0.0,26.475,26.954,36.988,,0.273,,0.291,0.137,-0.4789999999999992,,,0.15399999999999997,0.4789999999999992,,,0.15399999999999997,9,Autumn,153.03444444444443,IND,Indian Ocean,9,90.6,High Reliability
SAT_R67460,SATELLITE_REMOTE_SENSING,16.0,76.0,2026-09-14 00:00:00,0.0,26.595,27.613,37.056,,0.185,,0.229,0.091,-1.0180000000000007,,,0.138,1.0180000000000007,,,0.138,9,Autumn,153.03444444444443,IND,Indian Ocean,9,85.7,High Reliability
SAT_R67470,SATELLITE_REMOTE_SENSING,16.0,96.0,2026-09-14 00:00:00,0.0,26.432,26.85,37.073,,0.147,,0.148,0.161,-0.4180000000000028,,,-0.013000000000000012,0.4180000000000028,,,0.013000000000000012,9,Autumn,153.03444444444443,IND,Indian Ocean,9,95.4,High Reliability
SAT_R67480,SATELLITE_REMOTE_SENSING,16.0,116.0,2026-09-14 00:00:00,0.0,26.539,27.166,37.0,,0.209,,0.034,0.14,-0.6269999999999989,,,-0.10600000000000001,0.6269999999999989,,,0.10600000000000001,9,Autumn,153.03444444444443,EQT,Equatorial Ocean,9,90.6,High Reliability
SAT_R67490,SATELLITE_REMOTE_SENSING,16.0,136.0,2026-09-14 00:00:00,0.0,26.58,26.916,36.792,,0.358,,-0.078,-0.023,-0.3360000000000021,,,-0.055,0.3360000000000021,,,0.055,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,95.0,High Reliability
SAT_R67500,SATELLITE_REMOTE_SENSING,16.0,156.0,2026-09-14 00:00:00,0.0,26.69,26.52,36.484,,0.317,,-0.145,-0.169,0.1700000000000017,,,0.02400000000000002,0.1700000000000017,,,0.02400000000000002,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,97.6,High Reliability
SAT_R67510,SATELLITE_REMOTE_SENSING,16.0,176.0,2026-09-14 00:00:00,0.0,26.704,26.801,36.264,,0.349,,-0.186,-0.296,-0.09699999999999775,,,0.10999999999999999,0.09699999999999775,,,0.10999999999999999,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,95.7,High Reliability
SAT_R67520,SATELLITE_REMOTE_SENSING,18.0,-166.0,2026-09-14 00:00:00,0.0,26.274,26.404,35.968,,0.325,,-0.111,-0.291,-0.129999999999999,,,0.18,0.129999999999999,,,0.18,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,93.3,High Reliability
SAT_R67530,SATELLITE_REMOTE_SENSING,18.0,-146.0,2026-09-14 00:00:00,0.0,26.397,26.676,35.767,,0.319,,-0.1,-0.042,-0.2789999999999999,,,-0.058,0.2789999999999999,,,0.058,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,95.5,High Reliability
SAT_R67540,SATELLITE_REMOTE_SENSING,18.0,-126.0,2026-09-14 00:00:00,0.0,26.436,26.325,35.589,,0.296,,-0.036,0.116,0.11100000000000065,,,-0.152,0.11100000000000065,,,0.152,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,94.3,High Reliability
SAT_R67550,SATELLITE_REMOTE_SENSING,18.0,-106.0,2026-09-14 00:00:00,0.0,26.476,26.384,35.524,,0.196,,0.077,0.143,0.09199999999999875,,,-0.06599999999999999,0.09199999999999875,,,0.06599999999999999,9,Autumn,153.03444444444443,NPAC,North Pacific Ocean,9,97.1,High Reliability
SAT_R67560,SATELLITE_REMOTE_SENSING,18.0,-86.0,2026-09-14 00:00:00,0.0,26.682,26.417,35.524,,0.086,,0.178,0.106,0.264999999999997,,,0.072,0.264999999999997,,,0.072,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,95.2,High Reliability
SAT_R67570,SATELLITE_REMOTE_SENSING,18.0,-66.0,2026-09-14 00:00:00,0.0,26.059,27.516,35.469,,0.171,,0.291,0.097,-1.4569999999999972,,,0.19399999999999998,1.4569999999999972,,,0.19399999999999998,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,79.6,Medium Reliability
SAT_R67580,SATELLITE_REMOTE_SENSING,18.0,-46.0,2026-09-14 00:00:00,0.0,26.132,26.183,35.605,,0.353,,0.349,0.262,-0.05099999999999838,,,0.08699999999999997,0.05099999999999838,,,0.08699999999999997,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,96.9,High Reliability
SAT_R67590,SATELLITE_REMOTE_SENSING,18.0,-26.0,2026-09-14 00:00:00,0.0,26.29,26.591,35.854,,0.284,,0.409,0.456,-0.30100000000000193,,,-0.04700000000000004,0.30100000000000193,,,0.04700000000000004,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,95.6,High Reliability
SAT_R67600,SATELLITE_REMOTE_SENSING,18.0,-6.0,2026-09-14 00:00:00,0.0,26.097,26.756,36.065,,0.32,,0.468,0.538,-0.6589999999999989,,,-0.07,0.6589999999999989,,,0.07,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,91.3,High Reliability
SAT_R67610,SATELLITE_REMOTE_SENSING,18.0,14.0,2026-09-14 00:00:00,0.0,26.257,26.369,36.443,,0.384,,0.423,0.531,-0.11199999999999832,,,-0.10800000000000004,0.11199999999999832,,,0.10800000000000004,9,Autumn,153.03444444444443,NATL,North Atlantic Ocean,9,95.6,High Reliability
SAT_R67620,SATELLITE_REMOTE_SENSING,18.0,34.0,2026-09-14 00:00:00,0.0,26.391,26.528,36.55,,0.314,,0.38,0.324,-0.13700000000000045,,,0.055999999999999994,0.13700000000000045,,,0.055999999999999994,9,Autumn,153.03444444444443,IND,Indian Ocean,9,96.9,High Reliability
SAT_R67630,SATELLITE_REMOTE_SENSING,18.0,54.0,2026-09-14 00:00:00,0.0,26.194,26.958,36.766,,0.245,,0.354,0.13,-0.7639999999999993,,,0.22399999999999998,0.7639999999999993,,,0.22399999999999998,9,Autumn,153.03444444444443,IND,Indian Ocean,9,85.6,High Reliability
SAT_R67640,SATELLITE_REMOTE_SENSING,18.0,74.0,2026-09-14 00:00:00,0.0,26.563,26.383,36.976,,0.234,,0.279,0.137,0.17999999999999972,,,0.14200000000000002,0.17999999999999972,,,0.14200000000000002,9,Autumn,153.03444444444443,IND,Indian Ocean,9,93.9,High Reliability
